order_date,store_id,canonical_product_id,canonical_product_name,canonical_category,canonical_subcategory,canonical_brand,product_system,product_reconciliation_status,product_reconciled_flag,order_count,order_line_count,units_sold,net_sales,average_discount_pct,discounted_order_line_count,average_net_unit_price
2026-07-22,S005,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,64.63,0.0,0,64.63
2026-07-22,S005,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,legacy,legacy_original,True,1,1,1,153.36,0.0,0,153.36
2026-07-22,S005,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,legacy,legacy_original,True,1,1,1,190.33,10.0,1,190.33
2026-07-22,S005,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,2,214.64,15.0,1,107.32
2026-07-22,S005,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,2,252.36,20.0,1,126.18
2026-07-22,S005,P1039,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,legacy,legacy_original,True,2,2,3,1029.95,10.0,1,343.32
2026-07-22,S005,P1041,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,54.6,0.0,0,54.6
2026-07-22,S005,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,legacy,legacy_original,True,1,1,1,296.15,15.0,1,296.15
2026-07-22,S005,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,legacy,legacy_original,True,1,1,2,555.14,0.0,0,277.57
2026-07-22,S005,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,2,247.02,20.0,1,123.51
2026-07-22,S005,P1064,PeakNomad XL Cooler 263,patio,cooler,TrailForge,legacy,legacy_original,True,1,1,1,614.45,0.0,0,614.45
2026-07-22,S005,P1068,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile,legacy,legacy_original,True,1,1,3,242.76,0.0,0,80.92
2026-07-22,S005,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,1,153.36,20.0,1,153.36
2026-07-22,S005,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,2,330.44,0.0,0,165.22
2026-07-22,S006,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,2,388.88,5.0,1,194.44
2026-07-22,S006,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,legacy,legacy_original,True,2,2,3,202.78,10.0,2,67.59
2026-07-22,S006,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,legacy,legacy_original,True,2,2,3,971.78,15.0,2,323.93
2026-07-22,S006,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,legacy,legacy_original,True,1,1,1,72.47,20.0,1,72.47
2026-07-22,S006,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,105.91,15.0,1,105.91
2026-07-22,S006,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,1,110.84,15.0,1,110.84
2026-07-22,S006,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,1,126.26,0.0,0,126.26
2026-07-22,S006,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,4,630.88,0.0,0,157.72
2026-07-22,S006,P1037,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works,legacy,legacy_original,True,1,1,3,220.2,20.0,1,73.4
2026-07-22,S006,P1053,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works,legacy,legacy_original,True,1,1,2,217.06,0.0,0,108.53
2026-07-22,S006,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,1,131.23,15.0,1,131.23
2026-07-22,S006,P1062,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,2,290.18,15.0,1,145.09
2026-07-22,S006,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,legacy,legacy_original,True,1,1,2,151.84,5.0,1,75.92
2026-07-22,S006,P1073,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,3,375.96,0.0,0,125.32
2026-07-22,S007,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,1,193.26,5.0,1,193.26
2026-07-22,S007,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,2,897.96,0.0,0,448.98
2026-07-22,S007,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,1,93.42,15.0,1,93.42
2026-07-22,S007,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,legacy,legacy_original,True,1,1,2,306.72,0.0,0,153.36
2026-07-22,S007,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,legacy,legacy_original,True,1,1,1,169.18,20.0,1,169.18
2026-07-22,S007,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,legacy,legacy_original,True,1,1,2,777.42,0.0,0,388.71
2026-07-22,S007,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,legacy,legacy_original,True,1,1,1,90.59,0.0,0,90.59
2026-07-22,S007,P1028,CloudNomad Compact Cooler 227,patio,cooler,Moss & Mile,legacy,legacy_original,True,2,2,6,3885.12,0.0,0,647.52
2026-07-22,S007,P1032,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,2,368.76,5.0,1,184.38
2026-07-22,S007,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,legacy,legacy_original,True,1,1,3,568.38,0.0,0,189.46
2026-07-22,S007,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,legacy,legacy_original,True,1,1,1,168.86,0.0,0,168.86
2026-07-22,S007,P1037,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works,legacy,legacy_original,True,2,2,2,183.5,0.0,0,91.75
2026-07-22,S007,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,1,196.88,0.0,0,196.88
2026-07-22,S007,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,legacy,legacy_original,True,1,1,4,368.8,20.0,1,92.2
2026-07-22,S007,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,legacy,legacy_original,True,1,1,1,59.74,15.0,1,59.74
2026-07-22,S007,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,legacy,legacy_original,True,2,2,2,230.42,20.0,2,115.21
2026-07-22,S007,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,legacy,legacy_original,True,1,1,1,250.41,5.0,1,250.41
2026-07-22,S007,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,1,154.39,0.0,0,154.39
2026-07-22,S007,P1067,CreekRambler Alpine Jacket 266,outerwear,rain shell,Creekline,legacy,legacy_original,True,1,1,4,1067.92,0.0,0,266.98
2026-07-22,S007,P1073,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,125.32,0.0,0,125.32
2026-07-22,S007,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,3,495.66,0.0,0,165.22
2026-07-22,S007,P1079,MoonRambler Stormproof Jacket 278,outerwear,rain shell,Switchback Supply,legacy,legacy_original,True,1,1,1,230.59,10.0,1,230.59
2026-07-22,S008,P1001,SummitRunner Lightweight Jacket 200,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,130.82,0.0,0,130.82
2026-07-22,S008,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,3,610.29,0.0,0,203.43
2026-07-22,S008,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,1,448.98,0.0,0,448.98
2026-07-22,S008,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,3,263.76,20.0,1,87.92
2026-07-22,S008,P1005,EmberRunner Storm Kit Battery Pack 204,emergency,battery pack,Blue Ridge Works,legacy,legacy_original,True,1,1,4,356.92,20.0,1,89.23
2026-07-22,S008,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,2,298.34,15.0,1,149.17
2026-07-22,S008,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,2,409.34,0.0,0,204.67
2026-07-22,S008,P1015,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,legacy,legacy_original,True,1,1,2,345.36,10.0,1,172.68
2026-07-22,S008,P1023,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply,legacy,legacy_original,True,1,1,4,452.6,20.0,1,113.15
2026-07-22,S008,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,2,239.9,5.0,1,119.95
2026-07-22,S008,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,legacy,legacy_original,True,1,1,2,287.06,15.0,1,143.53
2026-07-22,S008,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,2,315.44,0.0,0,157.72
2026-07-22,S008,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,2,393.76,0.0,0,196.88
2026-07-22,S008,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,legacy,legacy_original,True,1,1,1,348.41,0.0,0,348.41
2026-07-22,S008,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,legacy,legacy_original,True,1,1,3,168.66,20.0,1,56.22
2026-07-22,S008,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,3,3,4,282.41,8.33,2,70.6
2026-07-22,S008,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,2,2,3,190.84,7.5,1,63.61
2026-07-22,S008,P1062,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,1,170.69,0.0,0,170.69
2026-07-22,S008,P1073,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,2,250.64,0.0,0,125.32
2026-07-22,S008,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,3,575.1,0.0,0,191.7
2026-07-22,S008,P1076,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,1,583.17,15.0,1,583.17
2026-07-22,S008,P1077,FieldRunner Storm Kit Battery Pack 276,emergency,battery pack,Blue Ridge Works,legacy,legacy_original,True,1,1,4,380.6,0.0,0,95.15
2026-07-23,S001,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,1,123.66,0.0,0,123.66
2026-07-23,S001,P1015,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,legacy,legacy_original,True,1,1,4,767.48,0.0,0,191.87
2026-07-23,S001,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,51.7,20.0,1,51.7
2026-07-23,S001,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,legacy,legacy_original,True,1,1,1,169.18,20.0,1,169.18
2026-07-23,S001,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,2,260.8,0.0,0,130.4
2026-07-23,S001,P1031,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply,legacy,legacy_original,True,1,1,4,624.72,10.0,1,156.18
2026-07-23,S001,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,1,126.18,20.0,1,126.18
2026-07-23,S001,P1040,CanyonNomad XL Cooler 239,patio,cooler,TrailForge,legacy,legacy_original,True,2,2,3,272.03,15.0,2,90.68
2026-07-23,S001,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,1,75.31,0.0,0,75.31
2026-07-23,S001,P1063,MoonRambler Ultralight Camp Chair 262,camping,camp chair,Switchback Supply,legacy,legacy_original,True,1,1,4,319.68,0.0,0,79.92
2026-07-23,S001,P1067,CreekRambler Alpine Jacket 266,outerwear,rain shell,Creekline,legacy,legacy_original,True,1,1,3,680.79,15.0,1,226.93
2026-07-23,S001,P1071,HearthRambler Expedition Flashlight 270,emergency,flashlight,Switchback Supply,legacy,legacy_original,True,1,1,3,365.43,15.0,1,121.81
2026-07-23,S001,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,3,517.59,10.0,1,172.53
2026-07-23,S001,P1076,CloudNomad Compact Cooler 275,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,1,617.47,10.0,1,617.47
2026-07-23,S001,P1080,PeakNomad Waterproof Trail Shoes 279,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,2,257.4,10.0,1,128.7
2026-07-23,S002,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,2,853.06,5.0,1,426.53
2026-07-23,S002,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,4,223.64,0.0,0,55.91
2026-07-23,S002,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,legacy,legacy_original,True,1,1,1,101.18,10.0,1,101.18
2026-07-23,S002,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,legacy,legacy_original,True,1,1,4,1767.76,20.0,1,441.94
2026-07-23,S002,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,legacy,legacy_original,True,1,1,2,1077.96,15.0,1,538.98
2026-07-23,S002,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,legacy,legacy_original,True,1,1,2,401.82,5.0,1,200.91
2026-07-23,S002,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,2,315.44,0.0,0,157.72
2026-07-23,S002,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,2,315.0,20.0,1,157.5
2026-07-23,S002,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,legacy,legacy_original,True,3,3,6,1307.16,3.33,1,217.86
2026-07-23,S002,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,legacy,legacy_original,True,1,1,2,112.44,20.0,1,56.22
2026-07-23,S002,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,2,150.62,0.0,0,75.31
2026-07-23,S002,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,3,463.17,0.0,0,154.39
2026-07-23,S002,P1070,TrailRover Weekend Patio Heater 269,patio,patio heater,Summit Finch,legacy,legacy_original,True,1,1,1,202.52,0.0,0,202.52
2026-07-23,S002,P1079,MoonRambler Stormproof Jacket 278,outerwear,rain shell,Switchback Supply,legacy,legacy_original,True,1,1,2,435.56,15.0,1,217.78
2026-07-23,S003,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,2,219.8,0.0,0,109.9
2026-07-23,S003,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,1,50.32,10.0,1,50.32
2026-07-23,S003,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,1,173.97,15.0,1,173.97
2026-07-23,S003,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,legacy,legacy_original,True,1,1,3,174.51,10.0,1,58.17
2026-07-23,S003,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,legacy,legacy_original,True,2,2,3,302.22,20.0,2,100.74
2026-07-23,S003,P1035,CreekRambler Rechargeable Flashlight 234,emergency,flashlight,Creekline,legacy,legacy_original,True,1,1,4,561.36,5.0,1,140.34
2026-07-23,S003,P1040,CanyonNomad XL Cooler 239,patio,cooler,TrailForge,legacy,legacy_original,True,2,2,6,609.34,5.0,1,101.56
2026-07-23,S003,P1041,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters,legacy,legacy_original,True,1,1,2,92.82,15.0,1,46.41
2026-07-23,S003,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,legacy,legacy_original,True,1,1,1,103.73,10.0,1,103.73
2026-07-23,S003,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,legacy,legacy_original,True,1,1,1,151.4,20.0,1,151.4
2026-07-23,S003,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,legacy,legacy_original,True,2,2,4,1323.96,5.0,1,330.99
2026-07-23,S003,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,1,75.31,0.0,0,75.31
2026-07-23,S003,P1052,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,4,1322.28,15.0,1,330.57
2026-07-23,S003,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,1,144.01,0.0,0,144.01
2026-07-23,S003,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,1,154.39,0.0,0,154.39
2026-07-23,S003,P1072,CanyonNomad Travel Tumbler 271,hydration,insulated tumbler,TrailForge,legacy,legacy_original,True,1,1,4,456.6,15.0,1,114.15
2026-07-23,S003,P1073,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,106.52,15.0,1,106.52
2026-07-23,S003,P1078,SwitchbackRover 20oz Tumbler 277,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,4,468.32,20.0,1,117.08
2026-07-23,S004,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,1,203.43,0.0,0,203.43
2026-07-23,S004,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,1,53.11,5.0,1,53.11
2026-07-23,S004,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,2,315.9,10.0,1,157.95
2026-07-23,S004,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,legacy,legacy_original,True,1,1,1,552.43,0.0,0,552.43
2026-07-23,S004,P1013,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works,legacy,legacy_original,True,1,1,2,194.78,0.0,0,97.39
2026-07-23,S004,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,legacy,legacy_original,True,2,2,3,155.1,20.0,2,51.7
2026-07-23,S004,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,legacy,legacy_original,True,1,1,1,73.74,0.0,0,73.74
2026-07-23,S004,P1023,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply,legacy,legacy_original,True,1,1,1,127.3,10.0,1,127.3
2026-07-23,S004,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,4,448.56,10.0,1,112.14
2026-07-23,S004,P1028,CloudNomad Compact Cooler 227,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,1,615.14,5.0,1,615.14
2026-07-23,S004,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,1,126.26,0.0,0,126.26
2026-07-23,S004,P1031,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply,legacy,legacy_original,True,1,1,1,138.82,20.0,1,138.82
2026-07-23,S004,P1032,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,2,349.34,10.0,1,174.67
2026-07-23,S004,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,161.04,15.0,1,161.04
2026-07-23,S004,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,legacy,legacy_original,True,1,1,4,933.68,0.0,0,233.42
2026-07-23,S004,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,1,144.01,0.0,0,144.01
2026-07-23,S004,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,legacy,legacy_original,True,1,1,1,146.67,5.0,1,146.67
2026-07-23,S004,P1065,SummitRunner Mini Battery Pack 264,emergency,battery pack,Rocky Top Outfitters,legacy,legacy_original,True,2,2,2,214.44,5.0,2,107.22
2026-07-23,S004,P1073,PineRunner Lightweight Jacket 272,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,112.79,10.0,1,112.79
2026-07-23,S004,P1080,PeakNomad Waterproof Trail Shoes 279,footwear,trail shoes,TrailForge,legacy,legacy_original,True,2,2,2,264.55,7.5,2,132.27
2026-07-23,S005,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,1,162.74,20.0,1,162.74
2026-07-23,S005,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,2,808.16,10.0,1,404.08
2026-07-23,S005,P1005,EmberRunner Storm Kit Battery Pack 204,emergency,battery pack,Blue Ridge Works,legacy,legacy_original,True,1,1,1,111.54,0.0,0,111.54
2026-07-23,S005,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,1,157.95,10.0,1,157.95
2026-07-23,S005,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,legacy,legacy_original,True,1,1,2,239.52,10.0,1,119.76
2026-07-23,S005,P1015,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,legacy,legacy_original,True,1,1,3,575.61,0.0,0,191.87
2026-07-23,S005,P1019,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline,legacy,legacy_original,True,1,1,1,178.99,0.0,0,178.99
2026-07-23,S005,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,legacy,legacy_original,True,2,2,6,376.06,12.5,2,62.68
2026-07-23,S005,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,legacy,legacy_original,True,1,1,2,214.08,15.0,1,107.04
2026-07-23,S005,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,161.04,15.0,1,161.04
2026-07-23,S005,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,2,2,3,590.64,0.0,0,196.88
2026-07-23,S005,P1061,FieldRunner Packable Jacket 260,outerwear,rain shell,Blue Ridge Works,legacy,legacy_original,True,1,1,1,125.66,15.0,1,125.66
2026-07-23,S005,P1074,VistaRover Mid Trail Shoes 273,footwear,trail shoes,Highland Ember,legacy,legacy_original,True,1,1,2,383.4,0.0,0,191.7
2026-07-23,S005,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,4,627.84,5.0,1,156.96
2026-07-23,S006,P1001,SummitRunner Lightweight Jacket 200,outerwear,rain shell,Rocky Top Outfitters,legacy,legacy_original,True,1,1,1,124.28,5.0,1,124.28
2026-07-23,S006,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,2,106.22,5.0,1,53.11
2026-07-23,S006,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,legacy,legacy_original,True,1,1,2,351.0,0.0,0,175.5
2026-07-23,S006,P1009,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters,legacy,legacy_original,True,1,1,2,195.94,15.0,1,97.97
2026-07-23,S006,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,legacy,legacy_original,True,1,1,1,524.81,5.0,1,524.81
2026-07-23,S006,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,2,327.48,20.0,1,163.74
2026-07-23,S006,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,legacy,legacy_original,True,1,1,1,634.09,0.0,0,634.09
2026-07-23,S006,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,legacy,legacy_original,True,1,1,4,250.72,15.0,1,62.68
2026-07-23,S006,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,legacy,legacy_original,True,2,2,5,814.69,12.5,2,162.94
2026-07-23,S006,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,legacy,legacy_original,True,1,1,1,187.04,5.0,1,187.04
2026-07-23,S006,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,legacy,legacy_original,True,1,1,2,420.16,10.0,1,210.08
2026-07-23,S006,P1047,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply,legacy,legacy_original,True,1,1,2,96.72,15.0,1,48.36
2026-07-23,S006,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,legacy,legacy_original,True,1,1,2,140.56,0.0,0,70.28
2026-07-23,S006,P1052,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile,legacy,legacy_original,True,1,1,4,1477.84,5.0,1,369.46
2026-07-23,S006,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,legacy,legacy_original,True,1,1,1,70.68,0.0,0,70.68
2026-07-23,S006,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,legacy,legacy_original,True,1,1,3,672.15,15.0,1,224.05
2026-07-23,S006,P1075,BoulderRambler 2P Camp Chair 274,camping,camp chair,Creekline,legacy,legacy_original,True,1,1,4,627.84,5.0,1,156.96
